Player,FantPos,Age,GamesPlayed,GamesStarted,PassCmp,PassAtt,PassYds,PassTD,PassInt,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Receptions,RecYds,RecYdsPerReception,RecTD,Fumbles,FumblesLost,TotalTD,TwoPtConvMade,TwoPtConvPassing,FantasyPts,FantasyPtsPPR,FantasyPtsDraftKings,FantasyPtsFanDuel,VBD,PosRank,OverallRank,Year,SelectedToProBowl,FirstTeamAllPro,Team_3TM,Team_ARI,Team_ATL,Team_BAL,Team_BUF,Team_CAR,Team_CHI,Team_CIN,Team_CLE,Team_DAL,Team_DEN,Team_DET,Team_GNB,Team_HOU,Team_IND,Team_JAX,Team_KAN,Team_LAC,Team_LAR,Team_LVR,Team_MIA,Team_MIN,Team_NOR,Team_NWE,Team_NYG,Team_NYJ,Team_PHI,Team_PIT,Team_SEA,Team_SFO,Team_TAM,Team_TEN,Team_WAS
Jake Kumerow,WR,30,6,1,0,0,0,0,0,0,0,,0,7,4,64,16.0,0,0,0,0,,,6.0,10.4,10.4,8.4,,165,,2022,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mike Strachan,WR,25,13,0,0,0,0,0,0,0,0,,0,9,3,59,19.67,0,0,0,0,,,6.0,8.9,8.9,7.4,,167,,2022,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Trent Taylor,WR,28,16,1,0,0,0,0,0,4,15,3.75,0,10,6,62,10.33,0,2,1,0,,,6.0,11.7,12.7,8.7,,170,,2022,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Deven Thompkins,WR,23,5,1,0,0,0,0,0,2,26,13.0,0,10,5,32,6.4,0,1,0,0,,,6.0,10.8,10.8,8.3,,168,,2022,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Mike Thomas,WR,28,10,2,0,0,0,0,0,0,0,,0,10,2,38,19.0,0,0,0,0,1.0,,6.0,7.8,7.8,6.8,,169,,2022,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Andre Baccellia,WR,25,8,0,0,0,0,0,0,0,0,,0,10,7,45,6.43,0,0,0,0,,,5.0,11.5,11.5,8.0,,173,,2022,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Chris Conley,WR,30,9,1,0,0,0,0,0,0,0,,0,7,4,46,11.5,0,0,0,0,,,5.0,8.6,8.6,6.6,,172,,2022,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Cody Hollister,WR,29,11,3,0,0,0,0,0,0,0,,0,5,3,54,18.0,0,0,0,0,,,5.0,8.4,8.4,6.9,,171,,2022,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Cole Beasley,WR,33,4,1,0,0,0,0,0,0,0,,0,7,6,35,5.83,0,0,0,0,,,4.0,9.5,9.5,6.5,,179,,2022,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Racey McMath,WR,23,5,0,0,0,0,0,0,1,4,4.0,0,8,2,40,20.0,0,0,0,0,,,4.0,6.4,6.4,5.4,,174,,2022,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Kyle Philips,WR,23,4,0,0,0,0,0,0,0,0,,0,13,8,78,9.75,0,2,2,0,,,4.0,11.8,13.8,7.8,,178,,2022,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
James Proche,WR,26,15,0,0,1,0,0,1,0,0,,0,17,8,62,7.75,0,0,0,0,,,4.0,12.2,13.2,9.2,,175,,2022,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Laquon Treadwell,WR,27,6,0,0,0,0,0,0,0,0,,0,10,6,42,7.0,0,0,0,0,,,4.0,10.2,10.2,7.2,,176,,2022,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Michael Woods II,WR,22,10,0,0,0,0,0,0,1,-5,-5.0,0,10,5,45,9.0,0,0,0,0,,,4.0,9.0,9.0,6.5,,177,,2022,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Daylen Baldwin,WR,23,1,0,0,0,0,0,0,0,0,,0,2,2,25,12.5,0,0,0,0,,,3.0,4.5,4.5,3.5,,185,,2022,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tyrie Cleveland,WR,25,6,0,0,0,0,0,0,0,0,,0,7,2,28,14.0,0,0,0,0,,,3.0,4.8,4.8,3.8,,182,,2022,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jaelon Darden,WR,23,14,0,0,0,0,0,0,1,2,2.0,0,2,2,26,13.0,0,0,0,0,,,3.0,4.8,4.8,3.8,,183,,2022,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tim Jones,WR,24,17,1,0,0,0,0,0,0,0,,0,4,3,30,10.0,0,0,0,0,,,3.0,6.0,6.0,4.5,,181,,2022,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
DJ Turner,WR,25,9,0,0,0,0,0,0,4,26,6.5,0,1,0,0,,0,1,0,0,,,3.0,2.6,2.6,2.6,,184,,2022,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Tylan Wallace,WR,23,9,0,0,0,0,0,0,0,0,,0,7,4,33,8.25,0,0,0,0,,,3.0,7.3,7.3,5.3,,180,,2022,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Quintez Cephus,WR,24,4,1,0,0,0,0,0,0,0,,0,3,2,15,7.5,0,0,0,0,,,2.0,3.5,3.5,2.5,,198,,2022,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pharoh Cooper,WR,27,5,1,0,0,0,0,0,4,15,3.75,0,2,2,6,3.0,0,0,0,0,,,2.0,4.1,4.1,3.1,,190,,2022,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Frank Darby,WR,25,5,0,0,0,0,0,0,0,0,,0,1,1,15,15.0,0,0,0,0,,,2.0,2.5,2.5,2.0,,199,,2022,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Bryan Edwards,WR,24,7,1,0,0,0,0,0,0,0,,0,5,3,15,5.0,0,0,0,0,,,2.0,4.5,4.5,3.0,,200,,2022,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Simi Fehoko,WR,25,5,0,0,0,0,0,0,0,0,,0,4,3,24,8.0,0,0,0,0,,,2.0,5.4,5.4,3.9,,186,,2022,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Danny Gray,WR,23,13,0,0,0,0,0,0,1,9,9.0,0,7,1,10,10.0,0,0,0,0,,,2.0,2.9,2.9,2.4,,194,,2022,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Penny Hart,WR,26,9,0,0,0,0,0,0,0,0,,0,4,3,20,6.67,0,0,0,0,,,2.0,5.0,5.0,3.5,,192,,2022,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Dennis Houston,WR,23,2,0,0,0,0,0,0,0,0,,0,6,2,16,8.0,0,0,0,0,,,2.0,3.6,3.6,2.6,,197,,2022,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lil'Jordan Humphrey,WR,24,6,2,0,0,0,0,0,0,0,,0,4,2,20,10.0,0,0,0,0,,,2.0,4.0,4.0,3.0,,193,,2022,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Andy Isabella,WR,26,5,0,0,0,0,0,0,1,1,1.0,0,5,2,21,10.5,0,0,0,0,,,2.0,4.2,4.2,3.2,,189,,2022,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Cade Johnson,WR,24,3,0,0,0,0,0,0,0,0,,0,4,2,21,10.5,0,0,0,0,,,2.0,4.1,4.1,3.1,,191,,2022,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Keith Kirkwood,WR,28,5,1,0,0,0,0,0,0,0,,0,4,2,18,9.0,0,0,0,0,,,2.0,3.8,3.8,2.8,,195,,2022,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Dezmon Patmon,WR,24,1,0,0,0,0,0,0,0,0,,0,6,2,24,12.0,0,0,0,0,,,2.0,4.4,4.4,3.4,,187,,2022,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Juwann Winfree,WR,26,3,0,0,0,0,0,0,0,0,,0,4,1,17,17.0,0,0,0,0,,,2.0,2.7,2.7,2.2,,196,,2022,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dareke Young,WR,23,13,0,0,0,0,0,0,0,0,,0,2,2,24,12.0,0,0,0,0,,,2.0,4.4,4.4,3.4,,188,,2022,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Maurice Alexander,WR,25,4,0,0,0,0,0,0,0,0,,0,1,1,7,7.0,0,0,0,0,,,1.0,1.7,1.7,1.2,,207,,2022,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
C.J. Board,WR,29,4,0,0,0,0,0,0,0,0,,0,1,1,6,6.0,0,1,0,0,,,1.0,1.6,1.6,1.1,,209,,2022,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Miles Boykin,WR,26,16,1,0,0,0,0,0,0,0,,0,3,2,11,5.5,0,0,0,0,,,1.0,3.1,3.1,2.1,,205,,2022,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
