Rk,Player,Team,FantPos,Age,GamesPlayed,GamesStarted,PassCmp,PassAtt,PassYds,PassTD,PassInt,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Receptions,RecYds,RecYdsPerReception,RecTD,Fumbles,FumblesLost,TotalTD,TwoPtConvMade,TwoPtConvPassing,FantasyPts,FantasyPtsPPR,FantasyPtsDraftKings,FantasyPtsFanDuel,VBD,PosRank,OverallRank,FirstTeamAllPro,SelectedToProBowl,Passing_Cmp_pass,Passing_Att_pass,Air Yards_IAY,Air Yards_IAY/PA,Air Yards_CAY,Air Yards_CAY/Cmp,Air Yards_CAY/PA,Air Yards_YAC,Air Yards_YAC/Cmp,Accuracy_Bats,Accuracy_ThAwy,Accuracy_Spikes,Accuracy_Drops,Accuracy_Drop%,Accuracy_BadTh,Accuracy_Bad%,Accuracy_OnTgt,Accuracy_OnTgt%,Pressure_PktTime,Pressure_Bltz,Pressure_Hrry,Pressure_Hits,Pressure_Prss,Pressure_Prss%,Pressure_Scrm,Pressure_Yds/Scr,RPO_Plays,RPO_Yds,RPO_PassAtt,RPO_PassYds,RPO_RushAtt,RPO_RushYds,PlayAction_PassAtt,PlayAction_PassYds,Rushing_Att_rush,Rushing_Yds_rush,Rushing_1D,Rushing_YBC,Rushing_YBC/Att,Rushing_YAC,Rushing_YAC/Att,Rushing_BrkTkl,Rushing_Att/Br,Receiving_Tgt_rec,Receiving_Rec_rec,Receiving_Yds_rec,Receiving_1D,Receiving_YBC,Receiving_YBC/R,Receiving_YAC,Receiving_YAC/R,Receiving_ADOT,Receiving_BrkTkl,Receiving_Rec/Br,Receiving_Drop,Receiving_Drop%,Receiving_Int,Receiving_Rat,Awards,Year
399,La'Mical Perine,KAN,RB,25,3,1,0,0,0,0,0,22,77,3.5,0,5,3,33,11.0,0,0,0,0,,,11.0,14.0,14.0,12.5,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,77.0,3.0,34.0,1.5,43.0,2.0,1.0,22.0,5.0,3.0,33.0,1.0,1.0,0.3,32.0,10.7,0.4,0.0,,1.0,20.0,0.0,79.6,,2023
402,Emanuel Wilson,GNB,RB,24,7,0,0,0,0,0,0,14,85,6.07,0,5,4,23,5.75,0,1,0,0,,,11.0,14.8,14.8,12.8,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,85.0,2.0,67.0,4.8,18.0,1.3,0.0,,5.0,4.0,23.0,1.0,-7.0,-1.8,30.0,7.5,-0.8,0.0,,0.0,0.0,0.0,85.8,,2023
405,J.K. Dobbins,BAL,RB,25,1,1,0,0,0,0,0,8,22,2.75,1,3,2,15,7.5,0,0,0,1,,,10.0,11.7,11.7,10.7,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,22.0,1.0,18.0,2.3,4.0,0.5,0.0,,3.0,2.0,15.0,0.0,0.0,0.0,15.0,7.5,1.0,1.0,2.0,0.0,0.0,0.0,78.5,,2023
407,Keaontay Ingram,ARI,RB,24,8,1,0,0,0,0,0,35,74,2.11,0,4,4,26,6.5,0,0,0,0,,,10.0,14.0,14.0,12.0,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,74.0,4.0,33.0,0.9,41.0,1.2,3.0,11.7,4.0,4.0,26.0,1.0,-5.0,-1.3,31.0,7.8,-1.3,0.0,,0.0,0.0,0.0,93.7,,2023
410,Hunter Luepke,DAL,RB,23,17,0,0,0,0,0,0,6,19,3.17,1,4,3,18,6.0,0,0,0,1,,,10.0,12.7,12.7,11.2,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,19.0,5.0,6.0,1.0,13.0,2.2,0.0,,4.0,3.0,18.0,1.0,2.0,0.7,16.0,5.3,-0.5,0.0,,0.0,0.0,0.0,83.3,,2023
413,Israel Abanikanda,NYJ,RB,21,6,0,0,0,0,0,0,22,70,3.18,0,11,7,43,6.14,0,1,1,0,,,9.0,16.3,17.3,12.8,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,70.0,3.0,46.0,2.1,24.0,1.1,1.0,22.0,11.0,7.0,43.0,2.0,-3.0,-0.4,46.0,6.6,0.5,0.0,,2.0,18.2,0.0,71.4,,2023
421,Dare Ogunbowale,HOU,RB,29,12,0,0,0,0,0,0,8,35,4.38,0,7,2,18,9.0,0,0,0,0,,,8.0,10.3,10.3,9.3,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,35.0,2.0,20.0,2.5,15.0,1.9,1.0,8.0,7.0,2.0,18.0,0.0,13.0,6.5,5.0,2.5,4.4,0.0,,0.0,0.0,1.0,0.0,,2023
424,Deuce Vaughn,DAL,RB,22,7,0,0,0,0,0,0,23,40,1.74,0,7,7,40,5.71,0,0,0,0,,,8.0,15.0,15.0,11.5,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,40.0,1.0,20.0,0.9,20.0,0.9,0.0,,7.0,7.0,40.0,1.0,-6.0,-0.9,46.0,6.6,-0.9,1.0,7.0,0.0,0.0,0.0,90.5,,2023
425,Trayveon Williams,CIN,RB,26,17,0,0,0,0,0,0,15,69,4.6,0,9,7,10,1.43,0,0,0,0,,,8.0,14.9,14.9,11.4,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,69.0,2.0,47.0,3.1,22.0,1.5,0.0,,9.0,7.0,10.0,0.0,-25.0,-3.6,35.0,5.0,-3.1,0.0,,0.0,0.0,0.0,79.2,,2023
427,Gary Brightwell,NYG,RB,24,7,0,0,0,0,0,0,9,19,2.11,0,7,5,47,9.4,0,0,0,0,,,7.0,11.6,11.6,9.1,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,19.0,0.0,4.0,0.4,15.0,1.7,1.0,9.0,7.0,5.0,47.0,2.0,-6.0,-1.2,53.0,10.6,-0.9,0.0,,1.0,14.3,0.0,89.6,,2023
431,Eric Gray,NYG,RB,24,13,0,0,0,0,0,0,17,48,2.82,0,7,6,22,3.67,0,3,0,0,,,7.0,13.0,13.0,10.0,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,48.0,2.0,26.0,1.5,22.0,1.3,1.0,17.0,7.0,6.0,22.0,0.0,-18.0,-3.0,40.0,6.7,-1.1,0.0,,0.0,0.0,0.0,79.8,,2023
447,Damien Williams,ARI,RB,31,3,0,0,0,0,0,0,11,43,3.91,0,2,2,12,6.0,0,0,0,0,,,6.0,7.5,7.5,6.5,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,43.0,1.0,15.0,1.4,28.0,2.5,1.0,11.0,2.0,2.0,12.0,0.0,1.0,0.5,11.0,5.5,0.5,0.0,,0.0,0.0,0.0,91.7,,2023
457,Leonard Fournette,BUF,RB,28,2,0,0,0,0,0,0,12,40,3.33,0,0,0,0,,0,0,0,0,,,4.0,4.0,4.0,4.0,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,40.0,2.0,20.0,1.7,20.0,1.7,0.0,,,,,,,,,,,,,,,,,,2023
459,Rashaad Penny,PHI,RB,27,3,0,0,0,0,0,0,11,33,3.0,0,1,1,5,5.0,0,0,0,0,,,4.0,4.8,4.8,4.3,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,33.0,1.0,16.0,1.5,17.0,1.5,0.0,,1.0,1.0,5.0,0.0,-1.0,-1.0,6.0,6.0,-1.0,0.0,,0.0,0.0,0.0,87.5,,2023
461,Ke'Shawn Vaughn,TAM,RB,26,6,0,0,0,0,0,0,24,42,1.75,0,5,2,2,1.0,0,0,0,0,,,4.0,6.4,6.4,5.4,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,42.0,0.0,22.0,0.9,20.0,0.8,4.0,6.0,5.0,2.0,2.0,0.0,1.0,0.5,1.0,0.5,-0.4,0.0,,1.0,20.0,0.0,47.9,,2023
466,Derrick Gore,WAS,RB,29,6,0,0,0,0,0,0,3,26,8.67,0,0,0,0,,0,0,0,0,,,3.0,2.6,2.6,2.6,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,26.0,1.0,22.0,7.3,4.0,1.3,0.0,,,,,,,,,,,,,,,,,,2023
476,Sean Tucker,TAM,RB,22,11,0,0,0,0,0,0,15,23,1.53,0,2,2,9,4.5,0,0,0,0,,,3.0,5.2,5.2,4.2,,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,23.0,1.0,11.0,0.7,12.0,0.8,1.0,15.0,2.0,2.0,9.0,0.0,-3.0,-1.5,12.0,6.0,-1.5,0.0,,0.0,0.0,0.0,85.4,,2023
483,DeeJay Dallas,SEA,RB,25,17,0,0,0,0,0,0,10,36,3.6,0,9,6,26,4.33,0,2,2,0,,,2.0,8.2,10.2,5.2,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,36.0,2.0,29.0,2.9,7.0,0.7,1.0,10.0,9.0,6.0,26.0,1.0,-5.0,-0.8,31.0,5.2,-1.7,0.0,,0.0,0.0,0.0,70.1,,2023
484,Tyrion Davis-Price,SFO,RB,23,1,0,0,0,0,0,0,6,21,3.5,0,0,0,0,,0,0,0,0,,,2.0,2.1,2.1,2.1,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,21.0,1.0,7.0,1.2,14.0,2.3,0.0,,,,,,,,,,,,,,,,,,2023
485,Elijah Dotson,LAC,RB,24,4,0,0,0,0,0,0,4,6,1.5,0,2,2,13,6.5,0,0,0,0,,,2.0,3.9,3.9,2.9,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,0.0,3.0,0.8,3.0,0.8,0.0,,2.0,2.0,13.0,0.0,-1.0,-0.5,14.0,7.0,-0.5,0.0,,0.0,0.0,0.0,93.7,,2023
486,Zach Evans,LAR,RB,22,10,0,0,0,0,0,0,9,19,2.11,0,0,0,0,,0,0,0,0,,,2.0,1.9,1.9,1.9,,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,19.0,0.0,5.0,0.6,14.0,1.6,1.0,9.0,,,,,,,,,,,,,,,,,2023
488,Jake Funk,IND,RB,25,4,0,0,0,0,0,0,2,10,5.0,0,1,1,12,12.0,0,0,0,0,,,2.0,3.2,3.2,2.7,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,0.0,10.0,5.0,0.0,0.0,0.0,,1.0,1.0,12.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,,0.0,0.0,0.0,116.7,,2023
491,Zonovan Knight,DET,RB,22,2,0,0,0,0,0,0,3,13,4.33,0,1,1,8,8.0,0,0,0,0,,,2.0,3.1,3.1,2.6,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,13.0,0.0,7.0,2.3,6.0,2.0,0.0,,1.0,1.0,8.0,0.0,-5.0,-5.0,13.0,13.0,-5.0,0.0,,0.0,0.0,0.0,100.0,,2023
499,Alex Armah,WAS,RB,29,8,0,0,0,0,0,0,0,0,,0,3,3,13,4.33,0,0,0,0,,,1.0,4.3,4.3,2.8,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,13.0,1.0,-14.0,-4.7,27.0,9.0,-4.7,0.0,,0.0,0.0,0.0,84.7,,2023
501,Jashaun Corbin,NYG,RB,23,6,0,0,0,0,0,0,1,1,1.0,0,3,3,12,4.0,0,0,0,0,,,1.0,4.3,4.3,2.8,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,3.0,3.0,12.0,1.0,-1.0,-0.3,13.0,4.3,-0.3,1.0,3.0,0.0,0.0,0.0,83.3,,2023
502,Kenyan Drake,2TM,RB,29,3,0,0,0,0,0,0,2,0,0.0,0,3,2,31,15.5,0,1,1,0,,,1.0,3.1,4.1,2.1,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,31.0,0.0,-5.0,-2.5,36.0,18.0,-1.3,1.0,2.0,0.0,0.0,0.0,100.7,,2023
505,Chris Evans,CIN,RB,26,8,0,0,0,0,0,0,2,12,6.0,0,1,1,-1,-1.0,0,0,0,0,,,1.0,2.1,2.1,1.6,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,12.0,0.0,7.0,3.5,5.0,2.5,0.0,,1.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,79.2,,2023
509,Evan Hull,IND,RB,23,1,0,0,0,0,0,0,1,1,1.0,0,1,1,6,6.0,0,0,0,0,,,1.0,1.7,1.7,1.2,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,6.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,,0.0,0.0,0.0,91.7,,2023
514,Anthony McFarland Jr.,PIT,RB,25,3,0,0,0,0,0,0,0,0,,0,2,2,11,5.5,0,0,0,0,,,1.0,3.1,3.1,2.1,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,11.0,1.0,4.0,2.0,7.0,3.5,2.0,0.0,,0.0,0.0,0.0,89.6,,2023
515,Kene Nwangwu,MIN,RB,25,9,0,0,0,0,0,0,5,13,2.6,0,0,0,0,,0,0,0,0,,,1.0,1.3,1.3,1.3,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,13.0,0.0,8.0,1.6,5.0,1.0,0.0,,,,,,,,,,,,,,,,,,2023
516,Devine Ozigbo,DET,RB,27,3,0,0,0,0,0,0,3,5,1.67,0,1,1,8,8.0,0,0,0,0,,,1.0,2.3,2.3,1.8,,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,1.0,2.0,0.7,3.0,1.0,1.0,3.0,1.0,1.0,8.0,0.0,3.0,3.0,5.0,5.0,3.0,0.0,,0.0,0.0,0.0,100.0,,2023
523,Jonathan Ward,TEN,RB,26,7,0,0,0,0,0,0,3,11,3.67,0,0,0,0,,0,0,0,0,,,1.0,1.1,1.1,1.1,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,11.0,1.0,5.0,1.7,6.0,2.0,0.0,,,,,,,,,,,,,,,,,,2023
539,Julius Chestnut,TEN,RB,23,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
541,Corey Clement,ARI,RB,29,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
547,Malik Davis,DAL,RB,25,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
556,Myles Gaskin,2TM,RB,26,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
562,Jamycal Hasty,2TM,RB,27,5,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,,0.0,,12.0,0.0,,0.0,0.0,0.0,39.6,,2023
565,Travis Homer,CHI,RB,25,16,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0.0,,-5.0,0.0,,1.0,100.0,0.0,39.6,,2023
567,Mohamed Ibrahim,DET,RB,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
568,Godwin Igwebuike,2TM,RB,29,12,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
584,Kenny McIntosh,SEA,RB,23,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
587,Jeremy McNichols,SFO,RB,28,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
590,Jordan Mims,NOR,RB,24,2,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,,0.0,,5.0,0.0,,0.0,0.0,0.0,39.6,,2023
593,Qadree Ollison,PIT,RB,27,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
598,Deneric Prince,KAN,RB,23,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
600,James Robinson,GNB,RB,25,1,0,0,0,0,0,0,1,2,2.0,0,1,1,-2,-2.0,0,0,0,0,,,0.0,1.0,1.0,0.5,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,,1.0,1.0,-2.0,0.0,-3.0,-3.0,1.0,1.0,-3.0,0.0,,0.0,0.0,0.0,79.2,,2023
608,SaRodorick Thompson,SEA,RB,24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
613,Xazavian Valladay,NYJ,RB,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
616,Dwayne Washington,DEN,RB,29,13,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
621,Jonathan Williams,WAS,RB,29,1,0,0,0,0,0,0,1,-2,-2.0,0,1,0,0,,0,0,0,0,,,0.0,-0.2,-0.2,-0.2,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,-1.0,0.0,,0.0,0.0,0.0,39.6,,2023
626,Owen Wright,BAL,RB,24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0.0,0.0,0.0,0.0,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
629,Deon Jackson,3TM,RB,24,4,1,0,0,0,0,0,14,16,1.14,0,6,5,14,2.8,0,2,2,0,,,-1.0,4.0,6.0,1.5,,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,16.0,1.0,3.0,0.2,13.0,0.9,0.0,,6.0,5.0,14.0,0.0,-6.0,-1.2,20.0,4.0,-1.0,2.0,2.5,1.0,16.7,0.0,79.2,,2023
