Player,FantPos,Age,GamesPlayed,GamesStarted,PassCmp,PassAtt,PassYds,PassTD,PassInt,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Receptions,RecYds,RecYdsPerReception,RecTD,Fumbles,FumblesLost,TotalTD,TwoPtConvMade,TwoPtConvPassing,FantasyPts,FantasyPtsPPR,FantasyPtsDraftKings,FantasyPtsFanDuel,VBD,PosRank,OverallRank,Year,SelectedToProBowl,FirstTeamAllPro,Team_3TM,Team_ARI,Team_ATL,Team_BAL,Team_BUF,Team_CAR,Team_CHI,Team_CIN,Team_CLE,Team_DAL,Team_DEN,Team_DET,Team_GNB,Team_HOU,Team_IND,Team_JAX,Team_KAN,Team_LAC,Team_LAR,Team_LVR,Team_MIA,Team_MIN,Team_NOR,Team_NWE,Team_NYG,Team_NYJ,Team_PHI,Team_PIT,Team_SEA,Team_SFO,Team_TAM,Team_TEN,Team_WAS
Andrei Iosivas,WR,25,17,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,61.0,36.0,479.0,13.31,6.0,0.0,0.0,6,,,84.0,119.9,122.9,101.9,,58,,2024,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Calvin Austin III,WR,25,17,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,58.0,36.0,548.0,15.22,4.0,1.0,1.0,5,,,83.0,118.8,122.8,100.8,,59,,2024,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Keon Coleman,WR,21,13,12,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,57.0,29.0,556.0,19.17,4.0,0.0,0.0,4,1.0,,83.0,111.5,114.5,97.0,,60,,2024,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Demario Douglas,WR,24,17,7,0.0,0.0,0.0,0.0,0.0,3.0,16.0,5.33,0.0,87.0,66.0,621.0,9.41,3.0,1.0,0.0,3,,,82.0,147.7,150.7,114.7,,62,,2024,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Tre Tucker,WR,23,17,14,0.0,0.0,0.0,0.0,0.0,9.0,44.0,4.89,1.0,81.0,47.0,539.0,11.47,3.0,0.0,0.0,4,,,82.0,129.3,132.3,105.8,,61,,2024,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Kayshon Boutte,WR,22,15,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,68.0,43.0,589.0,13.7,3.0,0.0,0.0,3,1.0,,79.0,121.9,124.9,100.4,,63,,2024,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Amari Cooper,WR,30,14,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,85.0,44.0,547.0,12.43,4.0,0.0,0.0,4,,,79.0,122.7,125.7,100.7,,64,,2024,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ray-Ray McCloud,WR,28,17,13,0.0,0.0,0.0,0.0,0.0,10.0,79.0,7.9,0.0,87.0,62.0,686.0,11.06,1.0,4.0,2.0,1,,,79.0,140.5,145.5,109.5,,65,,2024,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Michael Wilson,WR,24,16,13,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,71.0,47.0,548.0,11.66,4.0,1.0,1.0,4,,,78.0,124.5,128.5,101.0,,66,,2024,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Xavier Legette,WR,23,16,13,0.0,0.0,0.0,0.0,0.0,6.0,24.0,4.0,0.0,84.0,49.0,497.0,10.14,4.0,0.0,0.0,4,,,76.0,125.1,128.1,100.6,,68,,2024,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Christian Watson,WR,25,15,15,0.0,0.0,0.0,0.0,0.0,4.0,23.0,5.75,0.0,53.0,29.0,620.0,21.38,2.0,1.0,1.0,2,1.0,,76.0,105.3,109.3,90.8,,67,,2024,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Stefon Diggs,WR,31,8,8,1.0,1.0,13.0,0.0,0.0,3.0,8.0,2.67,1.0,64.0,47.0,496.0,10.55,3.0,0.0,0.0,4,,,75.0,121.9,124.9,98.4,,70,,2024,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jalen Nailor,WR,25,17,7,0.0,0.0,0.0,0.0,0.0,3.0,-4.0,-1.33,0.0,42.0,28.0,414.0,14.79,6.0,1.0,1.0,6,,,75.0,103.0,107.0,89.0,,69,,2024,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
KaVontae Turpin,WR,28,17,2,0.0,0.0,0.0,0.0,0.0,16.0,92.0,5.75,0.0,52.0,31.0,420.0,13.55,2.0,3.0,1.0,4,,,73.0,104.2,108.2,88.7,,71,,2024,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tyler Lockett,WR,32,17,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,74.0,49.0,600.0,12.24,2.0,0.0,0.0,2,,,72.0,121.0,124.0,96.5,,72,,2024,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Dontayvion Wicks,WR,23,17,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,76.0,39.0,415.0,10.64,5.0,0.0,0.0,5,,,72.0,110.5,113.5,91.0,,73,,2024,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Darius Slayton,WR,27,16,13,0.0,0.0,0.0,0.0,0.0,2.0,17.0,8.5,0.0,71.0,39.0,573.0,14.69,2.0,1.0,0.0,2,,,71.0,110.0,113.0,90.5,,74,,2024,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Mack Hollins,WR,31,17,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,50.0,31.0,378.0,12.19,5.0,0.0,0.0,5,,,68.0,98.8,101.8,83.3,,76,,2024,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Josh Palmer,WR,25,15,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,65.0,39.0,584.0,14.97,1.0,0.0,0.0,1,2.0,,68.0,107.4,110.4,87.9,,75,,2024,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Olamide Zaccheaus,WR,27,17,6,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,0.0,64.0,45.0,506.0,11.24,3.0,3.0,1.0,3,,,67.0,112.4,116.4,89.9,,77,,2024,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Marquez Valdes-Scantling,WR,30,14,8,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,44.0,19.0,411.0,21.63,4.0,0.0,0.0,4,,,66.0,84.5,87.5,75.0,,78,,2024,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Devaughn Vele,WR,27,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,55.0,41.0,475.0,11.59,3.0,0.0,0.0,3,,,66.0,106.5,109.5,86.0,,79,,2024,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Parker Washington,WR,22,17,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,51.0,32.0,390.0,12.19,3.0,2.0,0.0,4,1.0,,65.0,97.0,100.0,81.0,,80,,2024,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
